Run_ID,Map,Num Robots,Num Tasks,Suitability Method,RobotProfiles,TaskProfiles
6366,isound1.map,20,20,evaluate_suitability_loose,"[""delivery"", ""crane"", ""assembly"", ""delivery"", ""crane"", ""excavator"", ""scaffolding"", ""bricklayer"", ""delivery"", ""crane"", ""delivery"", ""delivery"", ""crane"", ""scaffolding"", ""assembly"", ""scaffolding"", ""assembly"", ""delivery"", ""scaffolding"", ""excavator""]","[""debris"", ""utilities"", ""assembly"", ""lay bricks"", ""item elevation"", ""lay bricks"", ""utilities"", ""lay bricks"", ""scaffold"", ""delivery"", ""scaffold"", ""assembly"", ""assembly"", ""item elevation"", ""excavate"", ""delivery"", ""item elevation"", ""assembly"", ""excavate"", ""delivery""]"
6367,isound1.map,20,20,evaluate_suitability_loose,"[""delivery"", ""delivery"", ""assembly"", ""assembly"", ""crane"", ""delivery"", ""scaffolding"", ""crane"", ""bricklayer"", ""excavator"", ""bricklayer"", ""crane"", ""crane"", ""bricklayer"", ""crane"", ""excavator"", ""scaffolding"", ""assembly"", ""assembly"", ""crane""]","[""debris"", ""assembly"", ""assembly"", ""delivery"", ""item elevation"", ""lay bricks"", ""lay bricks"", ""assembly"", ""assembly"", ""assembly"", ""lay bricks"", ""excavate"", ""scaffold"", ""delivery"", ""debris"", ""debris"", ""excavate"", ""scaffold"", ""delivery"", ""scaffold""]"
6368,isound1.map,20,20,evaluate_suitability_loose,"[""delivery"", ""excavator"", ""bricklayer"", ""scaffolding"", ""scaffolding"", ""bricklayer"", ""bricklayer"", ""assembly"", ""delivery"", ""assembly"", ""delivery"", ""excavator"", ""delivery"", ""assembly"", ""excavator"", ""scaffolding"", ""scaffolding"", ""delivery"", ""crane"", ""crane""]","[""lay bricks"", ""utilities"", ""excavate"", ""utilities"", ""scaffold"", ""debris"", ""scaffold"", ""debris"", ""excavate"", ""scaffold"", ""item elevation"", ""assembly"", ""item elevation"", ""scaffold"", ""lay bricks"", ""utilities"", ""lay bricks"", ""scaffold"", ""item elevation"", ""item elevation""]"
6369,isound1.map,20,20,evaluate_suitability_loose,"[""excavator"", ""delivery"", ""delivery"", ""assembly"", ""scaffolding"", ""assembly"", ""assembly"", ""scaffolding"", ""assembly"", ""delivery"", ""scaffolding"", ""bricklayer"", ""delivery"", ""scaffolding"", ""excavator"", ""crane"", ""crane"", ""crane"", ""crane"", ""assembly""]","[""assembly"", ""utilities"", ""item elevation"", ""scaffold"", ""lay bricks"", ""debris"", ""lay bricks"", ""scaffold"", ""excavate"", ""utilities"", ""delivery"", ""debris"", ""scaffold"", ""scaffold"", ""debris"", ""excavate"", ""excavate"", ""item elevation"", ""scaffold"", ""excavate""]"
6370,isound1.map,20,20,evaluate_suitability_loose,"[""crane"", ""excavator"", ""excavator"", ""bricklayer"", ""scaffolding"", ""assembly"", ""excavator"", ""delivery"", ""assembly"", ""bricklayer"", ""scaffolding"", ""crane"", ""bricklayer"", ""delivery"", ""delivery"", ""excavator"", ""excavator"", ""scaffolding"", ""scaffolding"", ""excavator""]","[""assembly"", ""utilities"", ""delivery"", ""excavate"", ""debris"", ""excavate"", ""assembly"", ""assembly"", ""assembly"", ""debris"", ""scaffold"", ""debris"", ""item elevation"", ""assembly"", ""assembly"", ""scaffold"", ""lay bricks"", ""scaffold"", ""assembly"", ""lay bricks""]"
6371,isound1.map,20,20,evaluate_suitability_strict,"[""assembly"", ""excavator"", ""assembly"", ""excavator"", ""scaffolding"", ""excavator"", ""excavator"", ""scaffolding"", ""excavator"", ""assembly"", ""scaffolding"", ""assembly"", ""crane"", ""bricklayer"", ""excavator"", ""scaffolding"", ""delivery"", ""delivery"", ""crane"", ""scaffolding""]","[""debris"", ""scaffold"", ""assembly"", ""delivery"", ""utilities"", ""assembly"", ""scaffold"", ""excavate"", ""delivery"", ""assembly"", ""delivery"", ""excavate"", ""delivery"", ""debris"", ""delivery"", ""scaffold"", ""lay bricks"", ""lay bricks"", ""assembly"", ""utilities""]"
6372,isound1.map,20,20,evaluate_suitability_strict,"[""assembly"", ""bricklayer"", ""crane"", ""bricklayer"", ""bricklayer"", ""assembly"", ""delivery"", ""excavator"", ""assembly"", ""scaffolding"", ""assembly"", ""bricklayer"", ""excavator"", ""delivery"", ""excavator"", ""bricklayer"", ""assembly"", ""crane"", ""scaffolding"", ""crane""]","[""utilities"", ""lay bricks"", ""excavate"", ""assembly"", ""excavate"", ""excavate"", ""excavate"", ""item elevation"", ""debris"", ""delivery"", ""lay bricks"", ""scaffold"", ""excavate"", ""utilities"", ""scaffold"", ""scaffold"", ""item elevation"", ""item elevation"", ""delivery"", ""excavate""]"
6373,isound1.map,20,20,evaluate_suitability_strict,"[""assembly"", ""excavator"", ""excavator"", ""crane"", ""excavator"", ""scaffolding"", ""bricklayer"", ""assembly"", ""bricklayer"", ""scaffolding"", ""scaffolding"", ""scaffolding"", ""crane"", ""scaffolding"", ""bricklayer"", ""excavator"", ""excavator"", ""bricklayer"", ""delivery"", ""delivery""]","[""scaffold"", ""assembly"", ""debris"", ""delivery"", ""scaffold"", ""assembly"", ""delivery"", ""debris"", ""excavate"", ""lay bricks"", ""lay bricks"", ""lay bricks"", ""assembly"", ""assembly"", ""assembly"", ""utilities"", ""debris"", ""assembly"", ""item elevation"", ""item elevation""]"
6374,isound1.map,20,20,evaluate_suitability_strict,"[""excavator"", ""scaffolding"", ""crane"", ""assembly"", ""delivery"", ""crane"", ""bricklayer"", ""delivery"", ""scaffolding"", ""scaffolding"", ""scaffolding"", ""assembly"", ""crane"", ""excavator"", ""crane"", ""crane"", ""bricklayer"", ""excavator"", ""excavator"", ""assembly""]","[""excavate"", ""debris"", ""utilities"", ""scaffold"", ""delivery"", ""utilities"", ""utilities"", ""scaffold"", ""delivery"", ""lay bricks"", ""debris"", ""excavate"", ""debris"", ""utilities"", ""item elevation"", ""scaffold"", ""lay bricks"", ""lay bricks"", ""delivery"", ""excavate""]"
6375,isound1.map,20,20,evaluate_suitability_strict,"[""scaffolding"", ""scaffolding"", ""excavator"", ""scaffolding"", ""scaffolding"", ""bricklayer"", ""scaffolding"", ""scaffolding"", ""scaffolding"", ""scaffolding"", ""delivery"", ""crane"", ""delivery"", ""bricklayer"", ""scaffolding"", ""excavator"", ""delivery"", ""delivery"", ""assembly"", ""bricklayer""]","[""assembly"", ""debris"", ""item elevation"", ""debris"", ""excavate"", ""lay bricks"", ""lay bricks"", ""scaffold"", ""excavate"", ""item elevation"", ""utilities"", ""debris"", ""debris"", ""delivery"", ""debris"", ""delivery"", ""delivery"", ""item elevation"", ""item elevation"", ""excavate""]"
6376,isound1.map,20,20,evaluate_suitability_new,"[""bricklayer"", ""assembly"", ""scaffolding"", ""bricklayer"", ""crane"", ""scaffolding"", ""excavator"", ""assembly"", ""bricklayer"", ""assembly"", ""assembly"", ""crane"", ""bricklayer"", ""crane"", ""scaffolding"", ""assembly"", ""crane"", ""scaffolding"", ""scaffolding"", ""delivery""]","[""delivery"", ""lay bricks"", ""utilities"", ""item elevation"", ""debris"", ""debris"", ""debris"", ""assembly"", ""delivery"", ""delivery"", ""assembly"", ""excavate"", ""lay bricks"", ""delivery"", ""debris"", ""scaffold"", ""delivery"", ""delivery"", ""delivery"", ""assembly""]"
6377,isound1.map,20,20,evaluate_suitability_new,"[""excavator"", ""bricklayer"", ""scaffolding"", ""scaffolding"", ""delivery"", ""crane"", ""assembly"", ""bricklayer"", ""excavator"", ""crane"", ""excavator"", ""scaffolding"", ""assembly"", ""bricklayer"", ""assembly"", ""bricklayer"", ""delivery"", ""assembly"", ""crane"", ""delivery""]","[""excavate"", ""lay bricks"", ""scaffold"", ""debris"", ""excavate"", ""lay bricks"", ""delivery"", ""excavate"", ""lay bricks"", ""lay bricks"", ""excavate"", ""item elevation"", ""utilities"", ""delivery"", ""assembly"", ""debris"", ""lay bricks"", ""utilities"", ""lay bricks"", ""item elevation""]"
6378,isound1.map,20,20,evaluate_suitability_new,"[""crane"", ""delivery"", ""assembly"", ""delivery"", ""excavator"", ""crane"", ""bricklayer"", ""delivery"", ""crane"", ""scaffolding"", ""delivery"", ""scaffolding"", ""scaffolding"", ""excavator"", ""scaffolding"", ""crane"", ""bricklayer"", ""assembly"", ""scaffolding"", ""scaffolding""]","[""excavate"", ""item elevation"", ""lay bricks"", ""utilities"", ""lay bricks"", ""debris"", ""utilities"", ""lay bricks"", ""assembly"", ""item elevation"", ""lay bricks"", ""utilities"", ""assembly"", ""debris"", ""scaffold"", ""lay bricks"", ""utilities"", ""delivery"", ""debris"", ""utilities""]"
6379,isound1.map,20,20,evaluate_suitability_new,"[""bricklayer"", ""assembly"", ""bricklayer"", ""scaffolding"", ""bricklayer"", ""crane"", ""bricklayer"", ""delivery"", ""crane"", ""excavator"", ""delivery"", ""scaffolding"", ""scaffolding"", ""bricklayer"", ""crane"", ""assembly"", ""assembly"", ""bricklayer"", ""bricklayer"", ""delivery""]","[""scaffold"", ""utilities"", ""lay bricks"", ""excavate"", ""excavate"", ""item elevation"", ""utilities"", ""assembly"", ""scaffold"", ""item elevation"", ""excavate"", ""utilities"", ""delivery"", ""lay bricks"", ""item elevation"", ""delivery"", ""debris"", ""lay bricks"", ""scaffold"", ""item elevation""]"
6380,isound1.map,20,20,evaluate_suitability_new,"[""assembly"", ""bricklayer"", ""delivery"", ""excavator"", ""delivery"", ""bricklayer"", ""delivery"", ""bricklayer"", ""excavator"", ""assembly"", ""excavator"", ""crane"", ""delivery"", ""excavator"", ""crane"", ""crane"", ""scaffolding"", ""delivery"", ""delivery"", ""delivery""]","[""excavate"", ""assembly"", ""lay bricks"", ""excavate"", ""scaffold"", ""delivery"", ""debris"", ""utilities"", ""scaffold"", ""excavate"", ""utilities"", ""scaffold"", ""delivery"", ""utilities"", ""assembly"", ""lay bricks"", ""excavate"", ""excavate"", ""debris"", ""debris""]"
6381,isound1.map,20,20,evaluate_suitability_loose,"[""assembly"", ""delivery"", ""assembly"", ""excavator"", ""assembly"", ""bricklayer"", ""scaffolding"", ""scaffolding"", ""excavator"", ""scaffolding"", ""crane"", ""assembly"", ""bricklayer"", ""assembly"", ""delivery"", ""scaffolding"", ""scaffolding"", ""scaffolding"", ""scaffolding"", ""excavator""]","[""excavate"", ""assembly"", ""utilities"", ""delivery"", ""assembly"", ""delivery"", ""assembly"", ""scaffold"", ""debris"", ""assembly"", ""utilities"", ""scaffold"", ""item elevation"", ""utilities"", ""assembly"", ""lay bricks"", ""delivery"", ""scaffold"", ""delivery"", ""delivery""]"
6382,isound1.map,20,20,evaluate_suitability_loose,"[""scaffolding"", ""crane"", ""delivery"", ""excavator"", ""scaffolding"", ""delivery"", ""crane"", ""delivery"", ""delivery"", ""assembly"", ""scaffolding"", ""scaffolding"", ""delivery"", ""scaffolding"", ""excavator"", ""crane"", ""crane"", ""delivery"", ""crane"", ""excavator""]","[""lay bricks"", ""assembly"", ""item elevation"", ""scaffold"", ""debris"", ""scaffold"", ""assembly"", ""delivery"", ""excavate"", ""excavate"", ""utilities"", ""debris"", ""assembly"", ""excavate"", ""item elevation"", ""delivery"", ""assembly"", ""assembly"", ""excavate"", ""utilities""]"
6383,isound1.map,20,20,evaluate_suitability_loose,"[""crane"", ""assembly"", ""delivery"", ""delivery"", ""crane"", ""crane"", ""assembly"", ""crane"", ""bricklayer"", ""assembly"", ""assembly"", ""assembly"", ""bricklayer"", ""delivery"", ""excavator"", ""crane"", ""scaffolding"", ""excavator"", ""bricklayer"", ""assembly""]","[""lay bricks"", ""excavate"", ""assembly"", ""scaffold"", ""scaffold"", ""debris"", ""delivery"", ""utilities"", ""lay bricks"", ""scaffold"", ""excavate"", ""lay bricks"", ""lay bricks"", ""scaffold"", ""assembly"", ""debris"", ""scaffold"", ""item elevation"", ""debris"", ""assembly""]"
6384,isound1.map,20,20,evaluate_suitability_loose,"[""assembly"", ""scaffolding"", ""assembly"", ""excavator"", ""scaffolding"", ""scaffolding"", ""assembly"", ""crane"", ""crane"", ""assembly"", ""bricklayer"", ""bricklayer"", ""bricklayer"", ""scaffolding"", ""bricklayer"", ""delivery"", ""scaffolding"", ""crane"", ""crane"", ""delivery""]","[""excavate"", ""scaffold"", ""utilities"", ""debris"", ""lay bricks"", ""scaffold"", ""debris"", ""lay bricks"", ""debris"", ""utilities"", ""assembly"", ""scaffold"", ""item elevation"", ""debris"", ""utilities"", ""delivery"", ""item elevation"", ""debris"", ""debris"", ""delivery""]"
6385,isound1.map,20,20,evaluate_suitability_loose,"[""bricklayer"", ""crane"", ""excavator"", ""excavator"", ""excavator"", ""bricklayer"", ""excavator"", ""delivery"", ""crane"", ""delivery"", ""assembly"", ""crane"", ""bricklayer"", ""bricklayer"", ""scaffolding"", ""delivery"", ""bricklayer"", ""assembly"", ""crane"", ""crane""]","[""scaffold"", ""excavate"", ""lay bricks"", ""utilities"", ""assembly"", ""assembly"", ""excavate"", ""lay bricks"", ""utilities"", ""lay bricks"", ""delivery"", ""lay bricks"", ""assembly"", ""excavate"", ""excavate"", ""item elevation"", ""utilities"", ""excavate"", ""scaffold"", ""delivery""]"
6386,isound1.map,20,20,evaluate_suitability_strict,"[""assembly"", ""assembly"", ""assembly"", ""scaffolding"", ""assembly"", ""scaffolding"", ""crane"", ""bricklayer"", ""excavator"", ""crane"", ""crane"", ""bricklayer"", ""bricklayer"", ""bricklayer"", ""excavator"", ""bricklayer"", ""excavator"", ""scaffolding"", ""bricklayer"", ""bricklayer""]","[""utilities"", ""utilities"", ""excavate"", ""debris"", ""item elevation"", ""lay bricks"", ""debris"", ""lay bricks"", ""utilities"", ""debris"", ""excavate"", ""lay bricks"", ""scaffold"", ""scaffold"", ""assembly"", ""utilities"", ""lay bricks"", ""assembly"", ""excavate"", ""utilities""]"
6387,isound1.map,20,20,evaluate_suitability_strict,"[""crane"", ""delivery"", ""crane"", ""delivery"", ""scaffolding"", ""assembly"", ""delivery"", ""excavator"", ""crane"", ""crane"", ""crane"", ""bricklayer"", ""bricklayer"", ""excavator"", ""crane"", ""delivery"", ""crane"", ""delivery"", ""assembly"", ""excavator""]","[""utilities"", ""delivery"", ""delivery"", ""debris"", ""delivery"", ""scaffold"", ""assembly"", ""excavate"", ""assembly"", ""lay bricks"", ""delivery"", ""debris"", ""utilities"", ""scaffold"", ""utilities"", ""scaffold"", ""assembly"", ""utilities"", ""assembly"", ""item elevation""]"
6388,isound1.map,20,20,evaluate_suitability_strict,"[""assembly"", ""delivery"", ""assembly"", ""crane"", ""bricklayer"", ""crane"", ""delivery"", ""excavator"", ""excavator"", ""scaffolding"", ""assembly"", ""bricklayer"", ""scaffolding"", ""scaffolding"", ""assembly"", ""assembly"", ""scaffolding"", ""crane"", ""excavator"", ""crane""]","[""utilities"", ""item elevation"", ""utilities"", ""assembly"", ""delivery"", ""debris"", ""debris"", ""debris"", ""excavate"", ""delivery"", ""utilities"", ""excavate"", ""assembly"", ""delivery"", ""delivery"", ""excavate"", ""assembly"", ""debris"", ""scaffold"", ""assembly""]"
6389,isound1.map,20,20,evaluate_suitability_strict,"[""delivery"", ""assembly"", ""scaffolding"", ""excavator"", ""bricklayer"", ""delivery"", ""scaffolding"", ""crane"", ""excavator"", ""bricklayer"", ""crane"", ""assembly"", ""assembly"", ""excavator"", ""delivery"", ""scaffolding"", ""bricklayer"", ""crane"", ""crane"", ""assembly""]","[""utilities"", ""item elevation"", ""item elevation"", ""lay bricks"", ""scaffold"", ""debris"", ""lay bricks"", ""lay bricks"", ""scaffold"", ""item elevation"", ""debris"", ""delivery"", ""debris"", ""utilities"", ""scaffold"", ""scaffold"", ""utilities"", ""excavate"", ""scaffold"", ""excavate""]"
6390,isound1.map,20,20,evaluate_suitability_strict,"[""assembly"", ""assembly"", ""scaffolding"", ""assembly"", ""scaffolding"", ""crane"", ""bricklayer"", ""crane"", ""crane"", ""delivery"", ""bricklayer"", ""bricklayer"", ""scaffolding"", ""bricklayer"", ""crane"", ""crane"", ""crane"", ""bricklayer"", ""excavator"", ""excavator""]","[""debris"", ""excavate"", ""utilities"", ""item elevation"", ""lay bricks"", ""utilities"", ""delivery"", ""item elevation"", ""scaffold"", ""utilities"", ""assembly"", ""item elevation"", ""utilities"", ""scaffold"", ""delivery"", ""lay bricks"", ""scaffold"", ""scaffold"", ""utilities"", ""scaffold""]"
6391,isound1.map,20,30,evaluate_suitability_new,"[""excavator"", ""excavator"", ""bricklayer"", ""scaffolding"", ""scaffolding"", ""bricklayer"", ""bricklayer"", ""crane"", ""crane"", ""crane"", ""excavator"", ""scaffolding"", ""scaffolding"", ""scaffolding"", ""excavator"", ""delivery"", ""assembly"", ""assembly"", ""assembly"", ""crane""]","[""excavate"", ""assembly"", ""utilities"", ""debris"", ""scaffold"", ""excavate"", ""excavate"", ""lay bricks"", ""lay bricks"", ""scaffold"", ""utilities"", ""assembly"", ""lay bricks"", ""scaffold"", ""lay bricks"", ""utilities"", ""scaffold"", ""assembly"", ""delivery"", ""lay bricks"", ""excavate"", ""lay bricks"", ""excavate"", ""scaffold"", ""utilities"", ""lay bricks"", ""scaffold"", ""delivery"", ""scaffold"", ""assembly""]"
6392,isound1.map,20,30,evaluate_suitability_new,"[""crane"", ""scaffolding"", ""assembly"", ""scaffolding"", ""crane"", ""delivery"", ""scaffolding"", ""scaffolding"", ""delivery"", ""scaffolding"", ""bricklayer"", ""assembly"", ""crane"", ""crane"", ""excavator"", ""bricklayer"", ""scaffolding"", ""excavator"", ""excavator"", ""scaffolding""]","[""excavate"", ""item elevation"", ""assembly"", ""item elevation"", ""utilities"", ""utilities"", ""item elevation"", ""utilities"", ""excavate"", ""assembly"", ""assembly"", ""assembly"", ""lay bricks"", ""assembly"", ""item elevation"", ""item elevation"", ""scaffold"", ""lay bricks"", ""lay bricks"", ""debris"", ""debris"", ""item elevation"", ""assembly"", ""delivery"", ""delivery"", ""item elevation"", ""debris"", ""scaffold"", ""lay bricks"", ""delivery""]"
6393,isound1.map,20,30,evaluate_suitability_new,"[""assembly"", ""assembly"", ""scaffolding"", ""delivery"", ""bricklayer"", ""crane"", ""scaffolding"", ""delivery"", ""assembly"", ""assembly"", ""assembly"", ""delivery"", ""bricklayer"", ""delivery"", ""excavator"", ""delivery"", ""crane"", ""assembly"", ""crane"", ""assembly""]","[""assembly"", ""assembly"", ""item elevation"", ""excavate"", ""utilities"", ""debris"", ""assembly"", ""item elevation"", ""assembly"", ""utilities"", ""excavate"", ""excavate"", ""debris"", ""delivery"", ""item elevation"", ""excavate"", ""lay bricks"", ""delivery"", ""utilities"", ""scaffold"", ""excavate"", ""item elevation"", ""item elevation"", ""scaffold"", ""utilities"", ""utilities"", ""scaffold"", ""debris"", ""scaffold"", ""assembly""]"
6394,isound1.map,20,30,evaluate_suitability_new,"[""crane"", ""delivery"", ""assembly"", ""excavator"", ""scaffolding"", ""bricklayer"", ""bricklayer"", ""assembly"", ""excavator"", ""excavator"", ""bricklayer"", ""assembly"", ""crane"", ""scaffolding"", ""crane"", ""scaffolding"", ""scaffolding"", ""excavator"", ""assembly"", ""excavator""]","[""utilities"", ""item elevation"", ""assembly"", ""utilities"", ""item elevation"", ""utilities"", ""debris"", ""delivery"", ""debris"", ""debris"", ""debris"", ""delivery"", ""debris"", ""utilities"", ""debris"", ""excavate"", ""utilities"", ""delivery"", ""debris"", ""assembly"", ""item elevation"", ""excavate"", ""assembly"", ""debris"", ""utilities"", ""debris"", ""item elevation"", ""assembly"", ""scaffold"", ""debris""]"
6395,isound1.map,20,30,evaluate_suitability_new,"[""bricklayer"", ""scaffolding"", ""assembly"", ""bricklayer"", ""delivery"", ""bricklayer"", ""scaffolding"", ""excavator"", ""scaffolding"", ""bricklayer"", ""crane"", ""excavator"", ""excavator"", ""bricklayer"", ""excavator"", ""bricklayer"", ""scaffolding"", ""assembly"", ""assembly"", ""bricklayer""]","[""assembly"", ""utilities"", ""lay bricks"", ""debris"", ""assembly"", ""scaffold"", ""scaffold"", ""lay bricks"", ""utilities"", ""scaffold"", ""utilities"", ""assembly"", ""utilities"", ""lay bricks"", ""lay bricks"", ""scaffold"", ""scaffold"", ""lay bricks"", ""scaffold"", ""utilities"", ""utilities"", ""lay bricks"", ""utilities"", ""item elevation"", ""delivery"", ""debris"", ""excavate"", ""assembly"", ""item elevation"", ""lay bricks""]"
6396,isound1.map,20,30,evaluate_suitability_loose,"[""bricklayer"", ""crane"", ""scaffolding"", ""excavator"", ""assembly"", ""bricklayer"", ""delivery"", ""crane"", ""excavator"", ""excavator"", ""assembly"", ""bricklayer"", ""delivery"", ""bricklayer"", ""bricklayer"", ""crane"", ""crane"", ""excavator"", ""delivery"", ""bricklayer""]","[""scaffold"", ""assembly"", ""utilities"", ""scaffold"", ""item elevation"", ""assembly"", ""excavate"", ""item elevation"", ""excavate"", ""scaffold"", ""excavate"", ""delivery"", ""delivery"", ""item elevation"", ""utilities"", ""debris"", ""utilities"", ""debris"", ""lay bricks"", ""item elevation"", ""item elevation"", ""delivery"", ""debris"", ""delivery"", ""assembly"", ""item elevation"", ""item elevation"", ""scaffold"", ""lay bricks"", ""excavate""]"
6397,isound1.map,20,30,evaluate_suitability_loose,"[""excavator"", ""excavator"", ""assembly"", ""delivery"", ""assembly"", ""assembly"", ""delivery"", ""crane"", ""delivery"", ""bricklayer"", ""scaffolding"", ""delivery"", ""crane"", ""scaffolding"", ""excavator"", ""delivery"", ""delivery"", ""assembly"", ""assembly"", ""bricklayer""]","[""item elevation"", ""scaffold"", ""lay bricks"", ""lay bricks"", ""scaffold"", ""lay bricks"", ""item elevation"", ""excavate"", ""debris"", ""assembly"", ""debris"", ""debris"", ""excavate"", ""utilities"", ""scaffold"", ""scaffold"", ""excavate"", ""assembly"", ""item elevation"", ""delivery"", ""scaffold"", ""lay bricks"", ""lay bricks"", ""scaffold"", ""item elevation"", ""utilities"", ""assembly"", ""item elevation"", ""debris"", ""lay bricks""]"
6398,isound1.map,20,30,evaluate_suitability_loose,"[""delivery"", ""scaffolding"", ""delivery"", ""crane"", ""assembly"", ""excavator"", ""assembly"", ""excavator"", ""excavator"", ""assembly"", ""crane"", ""crane"", ""bricklayer"", ""delivery"", ""crane"", ""crane"", ""delivery"", ""scaffolding"", ""excavator"", ""bricklayer""]","[""utilities"", ""utilities"", ""item elevation"", ""debris"", ""item elevation"", ""excavate"", ""excavate"", ""excavate"", ""debris"", ""item elevation"", ""assembly"", ""lay bricks"", ""delivery"", ""assembly"", ""scaffold"", ""scaffold"", ""lay bricks"", ""excavate"", ""utilities"", ""assembly"", ""delivery"", ""assembly"", ""delivery"", ""lay bricks"", ""scaffold"", ""lay bricks"", ""assembly"", ""excavate"", ""excavate"", ""item elevation""]"
6399,isound1.map,20,30,evaluate_suitability_loose,"[""excavator"", ""assembly"", ""excavator"", ""assembly"", ""delivery"", ""crane"", ""delivery"", ""excavator"", ""assembly"", ""excavator"", ""bricklayer"", ""assembly"", ""delivery"", ""crane"", ""bricklayer"", ""excavator"", ""excavator"", ""crane"", ""bricklayer"", ""bricklayer""]","[""item elevation"", ""utilities"", ""excavate"", ""delivery"", ""lay bricks"", ""assembly"", ""lay bricks"", ""lay bricks"", ""scaffold"", ""scaffold"", ""scaffold"", ""utilities"", ""delivery"", ""debris"", ""lay bricks"", ""debris"", ""assembly"", ""delivery"", ""scaffold"", ""assembly"", ""delivery"", ""item elevation"", ""assembly"", ""item elevation"", ""delivery"", ""scaffold"", ""utilities"", ""assembly"", ""excavate"", ""excavate""]"
6400,isound1.map,20,30,evaluate_suitability_loose,"[""assembly"", ""assembly"", ""excavator"", ""bricklayer"", ""scaffolding"", ""assembly"", ""crane"", ""delivery"", ""scaffolding"", ""bricklayer"", ""excavator"", ""delivery"", ""crane"", ""scaffolding"", ""assembly"", ""excavator"", ""assembly"", ""assembly"", ""assembly"", ""delivery""]","[""assembly"", ""debris"", ""debris"", ""assembly"", ""item elevation"", ""item elevation"", ""debris"", ""excavate"", ""debris"", ""assembly"", ""scaffold"", ""item elevation"", ""utilities"", ""lay bricks"", ""item elevation"", ""excavate"", ""delivery"", ""item elevation"", ""scaffold"", ""excavate"", ""excavate"", ""scaffold"", ""scaffold"", ""scaffold"", ""item elevation"", ""item elevation"", ""assembly"", ""scaffold"", ""assembly"", ""debris""]"
6401,isound1.map,20,30,evaluate_suitability_strict,"[""assembly"", ""assembly"", ""excavator"", ""delivery"", ""excavator"", ""crane"", ""excavator"", ""crane"", ""crane"", ""crane"", ""scaffolding"", ""assembly"", ""scaffolding"", ""excavator"", ""delivery"", ""assembly"", ""assembly"", ""assembly"", ""excavator"", ""scaffolding""]","[""utilities"", ""lay bricks"", ""assembly"", ""item elevation"", ""scaffold"", ""item elevation"", ""utilities"", ""lay bricks"", ""excavate"", ""assembly"", ""debris"", ""debris"", ""lay bricks"", ""assembly"", ""debris"", ""assembly"", ""lay bricks"", ""delivery"", ""assembly"", ""utilities"", ""debris"", ""excavate"", ""delivery"", ""utilities"", ""item elevation"", ""scaffold"", ""assembly"", ""debris"", ""lay bricks"", ""debris""]"
6402,isound1.map,20,30,evaluate_suitability_strict,"[""scaffolding"", ""crane"", ""excavator"", ""crane"", ""scaffolding"", ""scaffolding"", ""delivery"", ""delivery"", ""delivery"", ""assembly"", ""excavator"", ""delivery"", ""bricklayer"", ""assembly"", ""scaffolding"", ""crane"", ""assembly"", ""excavator"", ""delivery"", ""crane""]","[""scaffold"", ""utilities"", ""excavate"", ""utilities"", ""item elevation"", ""scaffold"", ""item elevation"", ""item elevation"", ""delivery"", ""lay bricks"", ""delivery"", ""delivery"", ""assembly"", ""scaffold"", ""debris"", ""lay bricks"", ""assembly"", ""scaffold"", ""excavate"", ""delivery"", ""scaffold"", ""item elevation"", ""utilities"", ""delivery"", ""delivery"", ""scaffold"", ""scaffold"", ""scaffold"", ""utilities"", ""scaffold""]"
6403,isound1.map,20,30,evaluate_suitability_strict,"[""scaffolding"", ""delivery"", ""delivery"", ""assembly"", ""crane"", ""assembly"", ""bricklayer"", ""assembly"", ""bricklayer"", ""crane"", ""crane"", ""scaffolding"", ""crane"", ""crane"", ""excavator"", ""assembly"", ""crane"", ""excavator"", ""assembly"", ""assembly""]","[""lay bricks"", ""utilities"", ""debris"", ""assembly"", ""assembly"", ""debris"", ""item elevation"", ""assembly"", ""excavate"", ""lay bricks"", ""utilities"", ""debris"", ""utilities"", ""assembly"", ""excavate"", ""utilities"", ""item elevation"", ""assembly"", ""utilities"", ""assembly"", ""item elevation"", ""item elevation"", ""utilities"", ""assembly"", ""item elevation"", ""lay bricks"", ""item elevation"", ""delivery"", ""delivery"", ""utilities""]"
6404,isound1.map,20,30,evaluate_suitability_strict,"[""bricklayer"", ""delivery"", ""delivery"", ""scaffolding"", ""delivery"", ""assembly"", ""scaffolding"", ""delivery"", ""bricklayer"", ""crane"", ""crane"", ""crane"", ""bricklayer"", ""assembly"", ""assembly"", ""crane"", ""bricklayer"", ""excavator"", ""scaffolding"", ""bricklayer""]","[""lay bricks"", ""delivery"", ""lay bricks"", ""utilities"", ""scaffold"", ""item elevation"", ""scaffold"", ""delivery"", ""excavate"", ""item elevation"", ""lay bricks"", ""debris"", ""item elevation"", ""assembly"", ""excavate"", ""scaffold"", ""utilities"", ""item elevation"", ""delivery"", ""assembly"", ""debris"", ""excavate"", ""excavate"", ""item elevation"", ""item elevation"", ""item elevation"", ""scaffold"", ""debris"", ""item elevation"", ""delivery""]"
