Run_ID,Map,Num Robots,Num Tasks,Suitability Method,RobotProfiles,TaskProfiles
5005,arena.map,5,100,evaluate_suitability_loose,"[""assembly"", ""delivery"", ""assembly"", ""excavator"", ""assembly""]","[""delivery"", ""scaffold"", ""scaffold"", ""debris"", ""debris"", ""item elevation"", ""scaffold"", ""delivery"", ""lay bricks"", ""scaffold"", ""utilities"", ""delivery"", ""delivery"", ""delivery"", ""scaffold"", ""lay bricks"", ""assembly"", ""excavate"", ""excavate"", ""assembly"", ""debris"", ""utilities"", ""lay bricks"", ""lay bricks"", ""delivery"", ""excavate"", ""delivery"", ""assembly"", ""item elevation"", ""debris"", ""debris"", ""assembly"", ""debris"", ""scaffold"", ""debris"", ""delivery"", ""assembly"", ""excavate"", ""excavate"", ""scaffold"", ""lay bricks"", ""lay bricks"", ""excavate"", ""debris"", ""assembly"", ""scaffold"", ""debris"", ""debris"", ""scaffold"", ""lay bricks"", ""item elevation"", ""utilities"", ""scaffold"", ""lay bricks"", ""scaffold"", ""item elevation"", ""delivery"", ""debris"", ""item elevation"", ""assembly"", ""delivery"", ""excavate"", ""excavate"", ""debris"", ""excavate"", ""lay bricks"", ""assembly"", ""scaffold"", ""lay bricks"", ""debris"", ""debris"", ""assembly"", ""excavate"", ""scaffold"", ""excavate"", ""scaffold"", ""delivery"", ""delivery"", ""lay bricks"", ""delivery"", ""debris"", ""debris"", ""assembly"", ""utilities"", ""item elevation"", ""delivery"", ""utilities"", ""assembly"", ""debris"", ""delivery"", ""scaffold"", ""debris"", ""excavate"", ""assembly"", ""debris"", ""lay bricks"", ""item elevation"", ""delivery"", ""excavate"", ""assembly""]"
5006,arena.map,5,100,evaluate_suitability_loose,"[""assembly"", ""scaffolding"", ""bricklayer"", ""crane"", ""assembly""]","[""debris"", ""delivery"", ""delivery"", ""utilities"", ""lay bricks"", ""assembly"", ""assembly"", ""assembly"", ""debris"", ""scaffold"", ""item elevation"", ""debris"", ""scaffold"", ""debris"", ""excavate"", ""excavate"", ""item elevation"", ""debris"", ""excavate"", ""scaffold"", ""assembly"", ""scaffold"", ""scaffold"", ""delivery"", ""delivery"", ""delivery"", ""debris"", ""utilities"", ""delivery"", ""debris"", ""debris"", ""lay bricks"", ""item elevation"", ""utilities"", ""debris"", ""lay bricks"", ""assembly"", ""lay bricks"", ""assembly"", ""scaffold"", ""excavate"", ""item elevation"", ""utilities"", ""scaffold"", ""debris"", ""utilities"", ""delivery"", ""debris"", ""delivery"", ""item elevation"", ""item elevation"", ""excavate"", ""debris"", ""delivery"", ""utilities"", ""excavate"", ""utilities"", ""scaffold"", ""lay bricks"", ""excavate"", ""debris"", ""utilities"", ""lay bricks"", ""delivery"", ""excavate"", ""excavate"", ""debris"", ""lay bricks"", ""item elevation"", ""excavate"", ""scaffold"", ""delivery"", ""debris"", ""debris"", ""lay bricks"", ""delivery"", ""scaffold"", ""item elevation"", ""assembly"", ""utilities"", ""item elevation"", ""debris"", ""item elevation"", ""excavate"", ""utilities"", ""item elevation"", ""assembly"", ""delivery"", ""lay bricks"", ""utilities"", ""delivery"", ""assembly"", ""debris"", ""item elevation"", ""utilities"", ""assembly"", ""debris"", ""assembly"", ""excavate"", ""excavate""]"
5007,arena.map,5,100,evaluate_suitability_loose,"[""excavator"", ""bricklayer"", ""assembly"", ""excavator"", ""scaffolding""]","[""utilities"", ""assembly"", ""debris"", ""utilities"", ""assembly"", ""utilities"", ""scaffold"", ""scaffold"", ""scaffold"", ""utilities"", ""assembly"", ""item elevation"", ""delivery"", ""scaffold"", ""assembly"", ""item elevation"", ""debris"", ""delivery"", ""scaffold"", ""scaffold"", ""item elevation"", ""assembly"", ""item elevation"", ""item elevation"", ""debris"", ""debris"", ""item elevation"", ""lay bricks"", ""debris"", ""delivery"", ""assembly"", ""excavate"", ""assembly"", ""item elevation"", ""item elevation"", ""lay bricks"", ""scaffold"", ""assembly"", ""debris"", ""assembly"", ""excavate"", ""item elevation"", ""debris"", ""item elevation"", ""utilities"", ""delivery"", ""scaffold"", ""lay bricks"", ""item elevation"", ""lay bricks"", ""item elevation"", ""scaffold"", ""lay bricks"", ""lay bricks"", ""scaffold"", ""utilities"", ""scaffold"", ""utilities"", ""lay bricks"", ""excavate"", ""excavate"", ""scaffold"", ""delivery"", ""debris"", ""utilities"", ""item elevation"", ""lay bricks"", ""delivery"", ""lay bricks"", ""debris"", ""scaffold"", ""assembly"", ""assembly"", ""item elevation"", ""item elevation"", ""scaffold"", ""item elevation"", ""utilities"", ""scaffold"", ""lay bricks"", ""debris"", ""scaffold"", ""excavate"", ""item elevation"", ""utilities"", ""delivery"", ""assembly"", ""delivery"", ""assembly"", ""assembly"", ""debris"", ""assembly"", ""debris"", ""debris"", ""assembly"", ""item elevation"", ""debris"", ""scaffold"", ""utilities"", ""scaffold""]"
5008,arena.map,5,100,evaluate_suitability_loose,"[""bricklayer"", ""excavator"", ""assembly"", ""crane"", ""bricklayer""]","[""assembly"", ""debris"", ""lay bricks"", ""delivery"", ""excavate"", ""lay bricks"", ""delivery"", ""scaffold"", ""delivery"", ""assembly"", ""item elevation"", ""lay bricks"", ""assembly"", ""item elevation"", ""scaffold"", ""scaffold"", ""excavate"", ""lay bricks"", ""excavate"", ""delivery"", ""excavate"", ""assembly"", ""delivery"", ""assembly"", ""lay bricks"", ""item elevation"", ""scaffold"", ""utilities"", ""excavate"", ""item elevation"", ""assembly"", ""debris"", ""assembly"", ""assembly"", ""utilities"", ""scaffold"", ""item elevation"", ""assembly"", ""lay bricks"", ""lay bricks"", ""excavate"", ""lay bricks"", ""excavate"", ""excavate"", ""utilities"", ""excavate"", ""delivery"", ""excavate"", ""item elevation"", ""debris"", ""assembly"", ""debris"", ""excavate"", ""item elevation"", ""excavate"", ""item elevation"", ""excavate"", ""utilities"", ""debris"", ""item elevation"", ""assembly"", ""assembly"", ""item elevation"", ""utilities"", ""scaffold"", ""excavate"", ""scaffold"", ""utilities"", ""debris"", ""utilities"", ""delivery"", ""delivery"", ""delivery"", ""excavate"", ""item elevation"", ""debris"", ""excavate"", ""scaffold"", ""item elevation"", ""scaffold"", ""assembly"", ""item elevation"", ""debris"", ""utilities"", ""delivery"", ""assembly"", ""excavate"", ""utilities"", ""lay bricks"", ""scaffold"", ""debris"", ""utilities"", ""assembly"", ""delivery"", ""excavate"", ""scaffold"", ""excavate"", ""assembly"", ""assembly"", ""scaffold""]"
5009,arena.map,5,100,evaluate_suitability_loose,"[""scaffolding"", ""bricklayer"", ""bricklayer"", ""assembly"", ""bricklayer""]","[""excavate"", ""assembly"", ""debris"", ""utilities"", ""delivery"", ""item elevation"", ""utilities"", ""item elevation"", ""lay bricks"", ""scaffold"", ""utilities"", ""lay bricks"", ""scaffold"", ""assembly"", ""assembly"", ""utilities"", ""assembly"", ""lay bricks"", ""excavate"", ""assembly"", ""debris"", ""utilities"", ""assembly"", ""excavate"", ""delivery"", ""item elevation"", ""scaffold"", ""item elevation"", ""item elevation"", ""assembly"", ""assembly"", ""debris"", ""assembly"", ""delivery"", ""debris"", ""debris"", ""utilities"", ""assembly"", ""assembly"", ""excavate"", ""item elevation"", ""utilities"", ""debris"", ""debris"", ""excavate"", ""utilities"", ""utilities"", ""item elevation"", ""debris"", ""excavate"", ""item elevation"", ""item elevation"", ""utilities"", ""utilities"", ""debris"", ""assembly"", ""debris"", ""assembly"", ""item elevation"", ""debris"", ""lay bricks"", ""item elevation"", ""item elevation"", ""utilities"", ""delivery"", ""excavate"", ""scaffold"", ""lay bricks"", ""debris"", ""debris"", ""scaffold"", ""utilities"", ""item elevation"", ""utilities"", ""scaffold"", ""assembly"", ""item elevation"", ""assembly"", ""utilities"", ""excavate"", ""lay bricks"", ""lay bricks"", ""assembly"", ""excavate"", ""debris"", ""lay bricks"", ""item elevation"", ""delivery"", ""debris"", ""utilities"", ""item elevation"", ""debris"", ""delivery"", ""debris"", ""debris"", ""utilities"", ""assembly"", ""item elevation"", ""scaffold"", ""lay bricks""]"
5010,arena.map,5,100,evaluate_suitability_loose,"[""crane"", ""crane"", ""excavator"", ""bricklayer"", ""crane""]","[""delivery"", ""debris"", ""excavate"", ""excavate"", ""scaffold"", ""assembly"", ""lay bricks"", ""delivery"", ""utilities"", ""scaffold"", ""lay bricks"", ""lay bricks"", ""delivery"", ""item elevation"", ""delivery"", ""debris"", ""delivery"", ""lay bricks"", ""lay bricks"", ""utilities"", ""assembly"", ""item elevation"", ""debris"", ""excavate"", ""delivery"", ""assembly"", ""scaffold"", ""item elevation"", ""delivery"", ""scaffold"", ""debris"", ""utilities"", ""item elevation"", ""delivery"", ""scaffold"", ""assembly"", ""scaffold"", ""scaffold"", ""delivery"", ""scaffold"", ""assembly"", ""assembly"", ""lay bricks"", ""item elevation"", ""lay bricks"", ""utilities"", ""utilities"", ""excavate"", ""excavate"", ""lay bricks"", ""debris"", ""excavate"", ""delivery"", ""debris"", ""assembly"", ""scaffold"", ""debris"", ""lay bricks"", ""scaffold"", ""scaffold"", ""excavate"", ""utilities"", ""debris"", ""debris"", ""lay bricks"", ""item elevation"", ""utilities"", ""delivery"", ""item elevation"", ""assembly"", ""excavate"", ""debris"", ""assembly"", ""item elevation"", ""scaffold"", ""lay bricks"", ""excavate"", ""utilities"", ""excavate"", ""utilities"", ""delivery"", ""debris"", ""assembly"", ""assembly"", ""excavate"", ""debris"", ""lay bricks"", ""lay bricks"", ""item elevation"", ""excavate"", ""excavate"", ""assembly"", ""assembly"", ""assembly"", ""utilities"", ""item elevation"", ""scaffold"", ""item elevation"", ""delivery"", ""assembly""]"
5011,arena.map,5,100,evaluate_suitability_loose,"[""scaffolding"", ""assembly"", ""bricklayer"", ""excavator"", ""bricklayer""]","[""utilities"", ""delivery"", ""lay bricks"", ""utilities"", ""utilities"", ""delivery"", ""excavate"", ""utilities"", ""item elevation"", ""debris"", ""excavate"", ""utilities"", ""scaffold"", ""lay bricks"", ""item elevation"", ""excavate"", ""debris"", ""scaffold"", ""delivery"", ""debris"", ""item elevation"", ""utilities"", ""delivery"", ""excavate"", ""debris"", ""lay bricks"", ""assembly"", ""assembly"", ""delivery"", ""assembly"", ""delivery"", ""item elevation"", ""assembly"", ""excavate"", ""delivery"", ""utilities"", ""assembly"", ""assembly"", ""delivery"", ""assembly"", ""assembly"", ""lay bricks"", ""lay bricks"", ""lay bricks"", ""assembly"", ""debris"", ""debris"", ""lay bricks"", ""excavate"", ""assembly"", ""lay bricks"", ""lay bricks"", ""item elevation"", ""assembly"", ""item elevation"", ""excavate"", ""scaffold"", ""lay bricks"", ""item elevation"", ""lay bricks"", ""delivery"", ""delivery"", ""delivery"", ""utilities"", ""debris"", ""item elevation"", ""assembly"", ""item elevation"", ""excavate"", ""lay bricks"", ""debris"", ""lay bricks"", ""excavate"", ""scaffold"", ""debris"", ""scaffold"", ""scaffold"", ""lay bricks"", ""assembly"", ""assembly"", ""item elevation"", ""delivery"", ""scaffold"", ""scaffold"", ""delivery"", ""item elevation"", ""lay bricks"", ""delivery"", ""delivery"", ""excavate"", ""assembly"", ""excavate"", ""item elevation"", ""excavate"", ""utilities"", ""scaffold"", ""assembly"", ""lay bricks"", ""debris"", ""excavate""]"
5012,arena.map,5,100,evaluate_suitability_loose,"[""excavator"", ""delivery"", ""assembly"", ""bricklayer"", ""assembly""]","[""excavate"", ""lay bricks"", ""delivery"", ""utilities"", ""debris"", ""excavate"", ""debris"", ""excavate"", ""assembly"", ""debris"", ""utilities"", ""lay bricks"", ""scaffold"", ""item elevation"", ""scaffold"", ""debris"", ""lay bricks"", ""excavate"", ""debris"", ""delivery"", ""utilities"", ""utilities"", ""lay bricks"", ""assembly"", ""utilities"", ""debris"", ""utilities"", ""excavate"", ""excavate"", ""assembly"", ""delivery"", ""lay bricks"", ""lay bricks"", ""utilities"", ""delivery"", ""scaffold"", ""excavate"", ""item elevation"", ""debris"", ""utilities"", ""scaffold"", ""utilities"", ""lay bricks"", ""item elevation"", ""lay bricks"", ""scaffold"", ""item elevation"", ""excavate"", ""assembly"", ""scaffold"", ""excavate"", ""scaffold"", ""item elevation"", ""utilities"", ""lay bricks"", ""assembly"", ""excavate"", ""lay bricks"", ""delivery"", ""delivery"", ""excavate"", ""delivery"", ""utilities"", ""utilities"", ""utilities"", ""delivery"", ""item elevation"", ""delivery"", ""utilities"", ""utilities"", ""scaffold"", ""lay bricks"", ""debris"", ""scaffold"", ""debris"", ""utilities"", ""lay bricks"", ""lay bricks"", ""item elevation"", ""debris"", ""utilities"", ""item elevation"", ""item elevation"", ""item elevation"", ""utilities"", ""debris"", ""lay bricks"", ""utilities"", ""delivery"", ""debris"", ""debris"", ""debris"", ""excavate"", ""scaffold"", ""item elevation"", ""item elevation"", ""utilities"", ""utilities"", ""debris"", ""item elevation""]"
5013,arena.map,5,100,evaluate_suitability_loose,"[""assembly"", ""delivery"", ""assembly"", ""delivery"", ""delivery""]","[""excavate"", ""item elevation"", ""assembly"", ""scaffold"", ""delivery"", ""utilities"", ""scaffold"", ""utilities"", ""assembly"", ""debris"", ""scaffold"", ""lay bricks"", ""lay bricks"", ""debris"", ""excavate"", ""excavate"", ""debris"", ""debris"", ""lay bricks"", ""excavate"", ""excavate"", ""debris"", ""excavate"", ""utilities"", ""debris"", ""scaffold"", ""utilities"", ""excavate"", ""delivery"", ""delivery"", ""item elevation"", ""scaffold"", ""lay bricks"", ""lay bricks"", ""debris"", ""scaffold"", ""assembly"", ""lay bricks"", ""utilities"", ""lay bricks"", ""utilities"", ""excavate"", ""excavate"", ""scaffold"", ""scaffold"", ""scaffold"", ""delivery"", ""utilities"", ""lay bricks"", ""debris"", ""item elevation"", ""scaffold"", ""debris"", ""scaffold"", ""lay bricks"", ""excavate"", ""assembly"", ""excavate"", ""excavate"", ""delivery"", ""delivery"", ""assembly"", ""item elevation"", ""debris"", ""utilities"", ""utilities"", ""item elevation"", ""delivery"", ""excavate"", ""excavate"", ""scaffold"", ""lay bricks"", ""delivery"", ""scaffold"", ""item elevation"", ""assembly"", ""assembly"", ""lay bricks"", ""item elevation"", ""assembly"", ""delivery"", ""utilities"", ""lay bricks"", ""excavate"", ""debris"", ""excavate"", ""assembly"", ""assembly"", ""excavate"", ""item elevation"", ""scaffold"", ""assembly"", ""excavate"", ""debris"", ""lay bricks"", ""assembly"", ""assembly"", ""utilities"", ""lay bricks"", ""excavate""]"
5014,arena.map,5,100,evaluate_suitability_loose,"[""assembly"", ""excavator"", ""bricklayer"", ""assembly"", ""delivery""]","[""debris"", ""scaffold"", ""lay bricks"", ""debris"", ""utilities"", ""scaffold"", ""item elevation"", ""debris"", ""excavate"", ""utilities"", ""assembly"", ""assembly"", ""utilities"", ""assembly"", ""debris"", ""delivery"", ""item elevation"", ""excavate"", ""scaffold"", ""debris"", ""item elevation"", ""item elevation"", ""delivery"", ""item elevation"", ""lay bricks"", ""assembly"", ""debris"", ""excavate"", ""utilities"", ""item elevation"", ""assembly"", ""item elevation"", ""lay bricks"", ""assembly"", ""debris"", ""excavate"", ""lay bricks"", ""debris"", ""scaffold"", ""utilities"", ""debris"", ""scaffold"", ""scaffold"", ""scaffold"", ""utilities"", ""excavate"", ""debris"", ""delivery"", ""utilities"", ""lay bricks"", ""utilities"", ""lay bricks"", ""excavate"", ""debris"", ""excavate"", ""lay bricks"", ""lay bricks"", ""item elevation"", ""utilities"", ""excavate"", ""utilities"", ""lay bricks"", ""delivery"", ""assembly"", ""assembly"", ""delivery"", ""delivery"", ""item elevation"", ""assembly"", ""scaffold"", ""item elevation"", ""item elevation"", ""lay bricks"", ""scaffold"", ""assembly"", ""delivery"", ""item elevation"", ""lay bricks"", ""item elevation"", ""delivery"", ""scaffold"", ""utilities"", ""assembly"", ""assembly"", ""utilities"", ""scaffold"", ""delivery"", ""debris"", ""delivery"", ""debris"", ""scaffold"", ""lay bricks"", ""excavate"", ""excavate"", ""excavate"", ""utilities"", ""debris"", ""assembly"", ""delivery"", ""utilities""]"
5015,arena.map,5,100,evaluate_suitability_loose,"[""assembly"", ""delivery"", ""scaffolding"", ""excavator"", ""scaffolding""]","[""scaffold"", ""assembly"", ""lay bricks"", ""item elevation"", ""scaffold"", ""lay bricks"", ""assembly"", ""assembly"", ""assembly"", ""lay bricks"", ""debris"", ""delivery"", ""debris"", ""lay bricks"", ""excavate"", ""excavate"", ""item elevation"", ""assembly"", ""item elevation"", ""scaffold"", ""delivery"", ""item elevation"", ""delivery"", ""item elevation"", ""utilities"", ""delivery"", ""scaffold"", ""excavate"", ""assembly"", ""utilities"", ""assembly"", ""utilities"", ""excavate"", ""delivery"", ""assembly"", ""assembly"", ""excavate"", ""debris"", ""lay bricks"", ""utilities"", ""excavate"", ""assembly"", ""lay bricks"", ""utilities"", ""lay bricks"", ""delivery"", ""scaffold"", ""assembly"", ""delivery"", ""assembly"", ""item elevation"", ""delivery"", ""utilities"", ""scaffold"", ""lay bricks"", ""lay bricks"", ""debris"", ""lay bricks"", ""item elevation"", ""delivery"", ""delivery"", ""scaffold"", ""item elevation"", ""item elevation"", ""utilities"", ""excavate"", ""excavate"", ""delivery"", ""excavate"", ""excavate"", ""lay bricks"", ""debris"", ""scaffold"", ""delivery"", ""excavate"", ""scaffold"", ""debris"", ""debris"", ""assembly"", ""item elevation"", ""scaffold"", ""delivery"", ""debris"", ""delivery"", ""assembly"", ""delivery"", ""debris"", ""assembly"", ""scaffold"", ""excavate"", ""assembly"", ""delivery"", ""scaffold"", ""lay bricks"", ""debris"", ""utilities"", ""utilities"", ""assembly"", ""lay bricks"", ""debris""]"
5016,arena.map,5,100,evaluate_suitability_loose,"[""bricklayer"", ""scaffolding"", ""assembly"", ""scaffolding"", ""excavator""]","[""lay bricks"", ""excavate"", ""lay bricks"", ""scaffold"", ""assembly"", ""scaffold"", ""delivery"", ""delivery"", ""debris"", ""delivery"", ""item elevation"", ""item elevation"", ""assembly"", ""item elevation"", ""debris"", ""utilities"", ""debris"", ""utilities"", ""utilities"", ""lay bricks"", ""lay bricks"", ""excavate"", ""lay bricks"", ""utilities"", ""excavate"", ""utilities"", ""scaffold"", ""delivery"", ""utilities"", ""excavate"", ""item elevation"", ""excavate"", ""excavate"", ""excavate"", ""utilities"", ""lay bricks"", ""utilities"", ""item elevation"", ""utilities"", ""debris"", ""item elevation"", ""utilities"", ""excavate"", ""delivery"", ""scaffold"", ""delivery"", ""item elevation"", ""excavate"", ""lay bricks"", ""debris"", ""delivery"", ""item elevation"", ""utilities"", ""utilities"", ""assembly"", ""delivery"", ""assembly"", ""item elevation"", ""item elevation"", ""assembly"", ""scaffold"", ""utilities"", ""item elevation"", ""lay bricks"", ""item elevation"", ""assembly"", ""excavate"", ""lay bricks"", ""assembly"", ""item elevation"", ""lay bricks"", ""scaffold"", ""debris"", ""excavate"", ""debris"", ""scaffold"", ""excavate"", ""item elevation"", ""item elevation"", ""delivery"", ""delivery"", ""debris"", ""delivery"", ""delivery"", ""scaffold"", ""lay bricks"", ""lay bricks"", ""excavate"", ""utilities"", ""delivery"", ""excavate"", ""debris"", ""excavate"", ""excavate"", ""lay bricks"", ""excavate"", ""assembly"", ""assembly"", ""lay bricks"", ""assembly""]"
5017,arena.map,5,100,evaluate_suitability_loose,"[""delivery"", ""scaffolding"", ""crane"", ""scaffolding"", ""excavator""]","[""lay bricks"", ""delivery"", ""assembly"", ""scaffold"", ""excavate"", ""excavate"", ""scaffold"", ""excavate"", ""delivery"", ""delivery"", ""lay bricks"", ""assembly"", ""scaffold"", ""lay bricks"", ""assembly"", ""lay bricks"", ""assembly"", ""lay bricks"", ""excavate"", ""assembly"", ""item elevation"", ""excavate"", ""scaffold"", ""delivery"", ""utilities"", ""excavate"", ""delivery"", ""excavate"", ""delivery"", ""debris"", ""debris"", ""assembly"", ""assembly"", ""scaffold"", ""excavate"", ""excavate"", ""item elevation"", ""scaffold"", ""utilities"", ""assembly"", ""scaffold"", ""scaffold"", ""lay bricks"", ""utilities"", ""delivery"", ""lay bricks"", ""scaffold"", ""item elevation"", ""delivery"", ""utilities"", ""lay bricks"", ""assembly"", ""debris"", ""delivery"", ""debris"", ""item elevation"", ""assembly"", ""debris"", ""utilities"", ""assembly"", ""utilities"", ""delivery"", ""lay bricks"", ""item elevation"", ""debris"", ""excavate"", ""scaffold"", ""debris"", ""assembly"", ""lay bricks"", ""item elevation"", ""scaffold"", ""excavate"", ""utilities"", ""item elevation"", ""scaffold"", ""delivery"", ""debris"", ""item elevation"", ""scaffold"", ""scaffold"", ""lay bricks"", ""lay bricks"", ""assembly"", ""scaffold"", ""assembly"", ""assembly"", ""utilities"", ""debris"", ""debris"", ""excavate"", ""scaffold"", ""excavate"", ""delivery"", ""excavate"", ""item elevation"", ""scaffold"", ""assembly"", ""lay bricks"", ""excavate""]"
5018,arena.map,5,100,evaluate_suitability_loose,"[""bricklayer"", ""assembly"", ""scaffolding"", ""scaffolding"", ""excavator""]","[""assembly"", ""utilities"", ""delivery"", ""debris"", ""debris"", ""delivery"", ""utilities"", ""utilities"", ""debris"", ""assembly"", ""lay bricks"", ""excavate"", ""excavate"", ""assembly"", ""item elevation"", ""item elevation"", ""lay bricks"", ""item elevation"", ""utilities"", ""assembly"", ""excavate"", ""utilities"", ""utilities"", ""delivery"", ""utilities"", ""item elevation"", ""delivery"", ""lay bricks"", ""assembly"", ""debris"", ""lay bricks"", ""debris"", ""debris"", ""assembly"", ""debris"", ""utilities"", ""scaffold"", ""item elevation"", ""item elevation"", ""item elevation"", ""item elevation"", ""scaffold"", ""item elevation"", ""assembly"", ""lay bricks"", ""delivery"", ""lay bricks"", ""debris"", ""assembly"", ""utilities"", ""item elevation"", ""scaffold"", ""debris"", ""debris"", ""utilities"", ""utilities"", ""lay bricks"", ""item elevation"", ""excavate"", ""utilities"", ""delivery"", ""lay bricks"", ""scaffold"", ""debris"", ""assembly"", ""excavate"", ""assembly"", ""utilities"", ""item elevation"", ""assembly"", ""assembly"", ""scaffold"", ""item elevation"", ""lay bricks"", ""scaffold"", ""excavate"", ""delivery"", ""utilities"", ""debris"", ""excavate"", ""item elevation"", ""lay bricks"", ""excavate"", ""scaffold"", ""debris"", ""assembly"", ""delivery"", ""utilities"", ""item elevation"", ""utilities"", ""scaffold"", ""delivery"", ""lay bricks"", ""debris"", ""lay bricks"", ""scaffold"", ""assembly"", ""item elevation"", ""item elevation"", ""scaffold""]"
5019,arena.map,5,100,evaluate_suitability_loose,"[""scaffolding"", ""crane"", ""crane"", ""excavator"", ""excavator""]","[""item elevation"", ""lay bricks"", ""scaffold"", ""debris"", ""lay bricks"", ""scaffold"", ""assembly"", ""assembly"", ""excavate"", ""item elevation"", ""excavate"", ""item elevation"", ""delivery"", ""excavate"", ""assembly"", ""item elevation"", ""lay bricks"", ""item elevation"", ""item elevation"", ""debris"", ""lay bricks"", ""assembly"", ""delivery"", ""excavate"", ""lay bricks"", ""lay bricks"", ""delivery"", ""debris"", ""lay bricks"", ""utilities"", ""delivery"", ""utilities"", ""assembly"", ""assembly"", ""lay bricks"", ""debris"", ""delivery"", ""lay bricks"", ""excavate"", ""debris"", ""utilities"", ""lay bricks"", ""item elevation"", ""debris"", ""utilities"", ""excavate"", ""utilities"", ""delivery"", ""debris"", ""lay bricks"", ""debris"", ""debris"", ""scaffold"", ""item elevation"", ""scaffold"", ""debris"", ""excavate"", ""debris"", ""delivery"", ""utilities"", ""assembly"", ""excavate"", ""lay bricks"", ""utilities"", ""excavate"", ""utilities"", ""assembly"", ""scaffold"", ""delivery"", ""debris"", ""utilities"", ""excavate"", ""assembly"", ""assembly"", ""delivery"", ""lay bricks"", ""lay bricks"", ""scaffold"", ""assembly"", ""delivery"", ""utilities"", ""delivery"", ""item elevation"", ""assembly"", ""item elevation"", ""debris"", ""lay bricks"", ""item elevation"", ""item elevation"", ""lay bricks"", ""debris"", ""utilities"", ""excavate"", ""item elevation"", ""scaffold"", ""scaffold"", ""lay bricks"", ""delivery"", ""debris"", ""delivery""]"
5020,arena.map,5,100,evaluate_suitability_loose,"[""assembly"", ""bricklayer"", ""assembly"", ""scaffolding"", ""delivery""]","[""item elevation"", ""utilities"", ""delivery"", ""utilities"", ""debris"", ""debris"", ""debris"", ""utilities"", ""lay bricks"", ""excavate"", ""delivery"", ""lay bricks"", ""assembly"", ""assembly"", ""excavate"", ""delivery"", ""excavate"", ""item elevation"", ""utilities"", ""delivery"", ""debris"", ""assembly"", ""item elevation"", ""delivery"", ""lay bricks"", ""delivery"", ""item elevation"", ""assembly"", ""utilities"", ""delivery"", ""scaffold"", ""item elevation"", ""lay bricks"", ""scaffold"", ""debris"", ""excavate"", ""lay bricks"", ""scaffold"", ""excavate"", ""debris"", ""lay bricks"", ""debris"", ""debris"", ""assembly"", ""assembly"", ""scaffold"", ""assembly"", ""debris"", ""debris"", ""scaffold"", ""delivery"", ""lay bricks"", ""assembly"", ""debris"", ""lay bricks"", ""utilities"", ""scaffold"", ""assembly"", ""utilities"", ""excavate"", ""item elevation"", ""scaffold"", ""excavate"", ""debris"", ""excavate"", ""utilities"", ""excavate"", ""lay bricks"", ""delivery"", ""delivery"", ""lay bricks"", ""lay bricks"", ""assembly"", ""excavate"", ""scaffold"", ""delivery"", ""scaffold"", ""delivery"", ""utilities"", ""excavate"", ""lay bricks"", ""delivery"", ""utilities"", ""debris"", ""debris"", ""excavate"", ""assembly"", ""lay bricks"", ""scaffold"", ""excavate"", ""assembly"", ""item elevation"", ""utilities"", ""assembly"", ""scaffold"", ""excavate"", ""delivery"", ""debris"", ""utilities"", ""debris""]"
5021,arena.map,5,100,evaluate_suitability_strict,"[""delivery"", ""bricklayer"", ""delivery"", ""bricklayer"", ""assembly""]","[""utilities"", ""lay bricks"", ""excavate"", ""debris"", ""lay bricks"", ""debris"", ""assembly"", ""scaffold"", ""lay bricks"", ""scaffold"", ""excavate"", ""lay bricks"", ""scaffold"", ""scaffold"", ""item elevation"", ""lay bricks"", ""scaffold"", ""assembly"", ""lay bricks"", ""delivery"", ""scaffold"", ""scaffold"", ""item elevation"", ""scaffold"", ""utilities"", ""utilities"", ""lay bricks"", ""utilities"", ""delivery"", ""delivery"", ""assembly"", ""scaffold"", ""delivery"", ""debris"", ""delivery"", ""delivery"", ""excavate"", ""excavate"", ""lay bricks"", ""item elevation"", ""item elevation"", ""scaffold"", ""scaffold"", ""delivery"", ""debris"", ""debris"", ""debris"", ""delivery"", ""delivery"", ""debris"", ""lay bricks"", ""debris"", ""debris"", ""item elevation"", ""debris"", ""assembly"", ""item elevation"", ""utilities"", ""lay bricks"", ""debris"", ""excavate"", ""debris"", ""scaffold"", ""item elevation"", ""assembly"", ""lay bricks"", ""assembly"", ""scaffold"", ""debris"", ""debris"", ""delivery"", ""assembly"", ""item elevation"", ""item elevation"", ""delivery"", ""delivery"", ""assembly"", ""item elevation"", ""debris"", ""excavate"", ""scaffold"", ""scaffold"", ""excavate"", ""item elevation"", ""scaffold"", ""delivery"", ""debris"", ""assembly"", ""item elevation"", ""item elevation"", ""item elevation"", ""scaffold"", ""assembly"", ""debris"", ""item elevation"", ""delivery"", ""excavate"", ""item elevation"", ""assembly"", ""assembly""]"
